"ensembl_gene_id","external_gene_name","exon_chrom_start","exon_chrom_end","rank","ensembl_transcript_id"
"ENSG00000141380","SS18",26057699,26057742,6,"ENST00000577572"
"ENSG00000141380","SS18",26087501,26087577,2,"ENST00000582448"
"ENSG00000141380","SS18",26082363,26082528,3,"ENST00000582448"
"ENSG00000141380","SS18",26078076,26078160,5,"ENST00000582448"
"ENSG00000141380","SS18",26091096,26091192,1,"ENST00000582448"
"ENSG00000141380","SS18",26079011,26079146,4,"ENST00000582448"
"ENSG00000141380","SS18",26057719,26057742,6,"ENST00000582448"
"ENSG00000141380","SS18",26087501,26087577,2,"ENST00000581570"
"ENSG00000141380","SS18",26078076,26078160,5,"ENST00000581570"
"ENSG00000141380","SS18",26084052,26084175,3,"ENST00000581570"
"ENSG00000141380","SS18",26090501,26090608,1,"ENST00000581570"
"ENSG00000141380","SS18",26082363,26082528,4,"ENST00000581570"
"ENSG00000141380","SS18",26057732,26057742,6,"ENST00000581570"
"ENSG00000141380","SS18",26078076,26078160,3,"ENST00000577751"
"ENSG00000141380","SS18",26087501,26087577,2,"ENST00000577751"
"ENSG00000141380","SS18",26089758,26090135,1,"ENST00000577751"
"ENSG00000141380","SS18",26064832,26064871,4,"ENST00000577751"
"ENSG00000141380","SS18",26078076,26078386,1,"ENST00000580003"
"ENSG00000141380","SS18",26068260,26068557,2,"ENST00000580003"
"ENSG00000141380","SS18",26087501,26087577,2,"ENST00000580751"
"ENSG00000141380","SS18",26078076,26078160,5,"ENST00000580751"
"ENSG00000141380","SS18",26084052,26084175,3,"ENST00000580751"
"ENSG00000141380","SS18",26090501,26090625,1,"ENST00000580751"
"ENSG00000141380","SS18",26079011,26079146,4,"ENST00000580751"
"ENSG00000141380","SS18",26087501,26087577,2,"ENST00000580642"
"ENSG00000141380","SS18",26082363,26082528,3,"ENST00000580642"
"ENSG00000141380","SS18",26090501,26090625,1,"ENST00000580642"
"ENSG00000141380","SS18",26080305,26080423,4,"ENST00000580642"
"ENSG00000141380","SS18",26078103,26078160,5,"ENST00000580642"
"ENSG00000141380","SS18",26087501,26087577,2,"ENST00000578595"
"ENSG00000141380","SS18",26089825,26090100,1,"ENST00000578595"
"ENSG00000141380","SS18",26080371,26080423,3,"ENST00000578595"
"ENSG00000141380","SS18",26085923,26086027,1,"ENST00000583595"
"ENSG00000141380","SS18",26084052,26084175,2,"ENST00000583595"
"ENSG00000141380","SS18",26082383,26082528,3,"ENST00000583595"
"ENSG00000175387","SMAD2",47930361,47930659,1,"ENST00000262160"
"ENSG00000175387","SMAD2",47896521,47896809,2,"ENST00000262160"
"ENSG00000175387","SMAD2",47870475,47870564,3,"ENST00000262160"
"ENSG00000175387","SMAD2",47869243,47869436,4,"ENST00000262160"
"ENSG00000175387","SMAD2",47868323,47868457,5,"ENST00000262160"
"ENSG00000175387","SMAD2",47865059,47865133,6,"ENST00000262160"
"ENSG00000175387","SMAD2",47851274,47851327,7,"ENST00000262160"
"ENSG00000175387","SMAD2",47848475,47848687,8,"ENST00000262160"
"ENSG00000175387","SMAD2",47845663,47845800,9,"ENST00000262160"
"ENSG00000175387","SMAD2",47845340,47845484,10,"ENST00000262160"
"ENSG00000175387","SMAD2",47808957,47841950,11,"ENST00000262160"
"ENSG00000175387","SMAD2",47896521,47896809,2,"ENST00000402690"
"ENSG00000175387","SMAD2",47870475,47870564,3,"ENST00000402690"
"ENSG00000175387","SMAD2",47869243,47869436,4,"ENST00000402690"
"ENSG00000175387","SMAD2",47868323,47868457,5,"ENST00000402690"
"ENSG00000175387","SMAD2",47865059,47865133,6,"ENST00000402690"
"ENSG00000175387","SMAD2",47851274,47851327,7,"ENST00000402690"
"ENSG00000175387","SMAD2",47848475,47848687,8,"ENST00000402690"
"ENSG00000175387","SMAD2",47845663,47845800,9,"ENST00000402690"
"ENSG00000175387","SMAD2",47845340,47845484,10,"ENST00000402690"
"ENSG00000175387","SMAD2",47930800,47931141,1,"ENST00000402690"
"ENSG00000175387","SMAD2",47831551,47841950,11,"ENST00000402690"
"ENSG00000175387","SMAD2",47869243,47869436,2,"ENST00000586040"
"ENSG00000175387","SMAD2",47868323,47868457,3,"ENST00000586040"
"ENSG00000175387","SMAD2",47865059,47865133,4,"ENST00000586040"
"ENSG00000175387","SMAD2",47851274,47851327,5,"ENST00000586040"
"ENSG00000175387","SMAD2",47848475,47848687,6,"ENST00000586040"
"ENSG00000175387","SMAD2",47845663,47845800,7,"ENST00000586040"
"ENSG00000175387","SMAD2",47845340,47845484,8,"ENST00000586040"
"ENSG00000175387","SMAD2",47896521,47896811,1,"ENST00000586040"
"ENSG00000175387","SMAD2",47841225,47841950,9,"ENST00000586040"
"ENSG00000175387","SMAD2",47896521,47896809,2,"ENST00000591214"
"ENSG00000175387","SMAD2",47869243,47869436,3,"ENST00000591214"
"ENSG00000175387","SMAD2",47868323,47868457,4,"ENST00000591214"
"ENSG00000175387","SMAD2",47865059,47865133,5,"ENST00000591214"
"ENSG00000175387","SMAD2",47851274,47851327,6,"ENST00000591214"
"ENSG00000175387","SMAD2",47848475,47848687,7,"ENST00000591214"
"ENSG00000175387","SMAD2",47845663,47845800,8,"ENST00000591214"
"ENSG00000175387","SMAD2",47930800,47930842,1,"ENST00000591214"
"ENSG00000175387","SMAD2",47844912,47845484,9,"ENST00000591214"
"ENSG00000175387","SMAD2",47886819,47886923,1,"ENST00000587353"
"ENSG00000175387","SMAD2",47870475,47870564,2,"ENST00000587353"
"ENSG00000175387","SMAD2",47869243,47869436,3,"ENST00000587353"
"ENSG00000175387","SMAD2",47868263,47868457,4,"ENST00000587353"
"ENSG00000175387","SMAD2",47896521,47896809,3,"ENST00000587269"
"ENSG00000175387","SMAD2",47870475,47870564,4,"ENST00000587269"
"ENSG00000175387","SMAD2",47869243,47869436,5,"ENST00000587269"
"ENSG00000175387","SMAD2",47930361,47930599,1,"ENST00000587269"
"ENSG00000175387","SMAD2",47920072,47920169,2,"ENST00000587269"
"ENSG00000175387","SMAD2",47868326,47868457,6,"ENST00000587269"
"ENSG00000175387","SMAD2",47896521,47896809,3,"ENST00000586514"
"ENSG00000175387","SMAD2",47870475,47870564,4,"ENST00000586514"
"ENSG00000175387","SMAD2",47869243,47869436,5,"ENST00000586514"
"ENSG00000175387","SMAD2",47930800,47930837,1,"ENST00000586514"
"ENSG00000175387","SMAD2",47930361,47930446,2,"ENST00000586514"
"ENSG00000175387","SMAD2",47868327,47868457,6,"ENST00000586514"
"ENSG00000175387","SMAD2",47896521,47896809,2,"ENST00000587421"
"ENSG00000175387","SMAD2",47870475,47870564,3,"ENST00000587421"
"ENSG00000175387","SMAD2",47930252,47930362,1,"ENST00000587421"
"ENSG00000175387","SMAD2",47869352,47869436,4,"ENST00000587421"
"ENSG00000175387","SMAD2",47870475,47870564,2,"ENST00000586487"
"ENSG00000175387","SMAD2",47895267,47895725,1,"ENST00000586487"
"ENSG00000175387","SMAD2",47869422,47869436,3,"ENST00000586487"
"ENSG00000175387","SMAD2",47896521,47896809,3,"ENST00000589877"
"ENSG00000175387","SMAD2",47930361,47930446,2,"ENST00000589877"
"ENSG00000175387","SMAD2",47930796,47930855,1,"ENST00000589877"
"ENSG00000175387","SMAD2",47870473,47870564,4,"ENST00000589877"
"ENSG00000175387","SMAD2",47896521,47896809,4,"ENST00000585978"
"ENSG00000175387","SMAD2",47870475,47870564,5,"ENST00000585978"
"ENSG00000175387","SMAD2",47920072,47920169,3,"ENST00000585978"
"ENSG00000175387","SMAD2",47923566,47923642,1,"ENST00000585978"
"ENSG00000175387","SMAD2",47922547,47922655,2,"ENST00000585978"
"ENSG00000175387","SMAD2",47896521,47896809,2,"ENST00000356825"
"ENSG00000175387","SMAD2",47869243,47869436,3,"ENST00000356825"
"ENSG00000175387","SMAD2",47868323,47868457,4,"ENST00000356825"
"ENSG00000175387","SMAD2",47865059,47865133,5,"ENST00000356825"
"ENSG00000175387","SMAD2",47851274,47851327,6,"ENST00000356825"
"ENSG00000175387","SMAD2",47848475,47848687,7,"ENST00000356825"
"ENSG00000175387","SMAD2",47845663,47845800,8,"ENST00000356825"
"ENSG00000175387","SMAD2",47845340,47845484,9,"ENST00000356825"
"ENSG00000175387","SMAD2",47930800,47931146,1,"ENST00000356825"
"ENSG00000175387","SMAD2",47833096,47841950,10,"ENST00000356825"
"ENSG00000150907","FOXO1",40665583,40666641,1,"ENST00000379561"
"ENSG00000150907","FOXO1",40559509,40560860,2,"ENST00000379561"
"ENSG00000150907","FOXO1",40555667,40559034,3,"ENST00000379561"
"ENSG00000150907","FOXO1",40562689,40562764,1,"ENST00000473775"
"ENSG00000150907","FOXO1",40560759,40560860,2,"ENST00000473775"
"ENSG00000150907","FOXO1",40560759,40560860,3,"ENST00000655267"
"ENSG00000150907","FOXO1",40665583,40665915,1,"ENST00000655267"
"ENSG00000150907","FOXO1",40562689,40562762,2,"ENST00000655267"
"ENSG00000150907","FOXO1",40665583,40665877,1,"ENST00000660760"
"ENSG00000150907","FOXO1",40633147,40633248,2,"ENST00000660760"
"ENSG00000150907","FOXO1",40560767,40560860,3,"ENST00000660760"
"ENSG00000101542","CDH20",61333430,61333827,1,"ENST00000262717"
"ENSG00000101542","CDH20",61490402,61490799,2,"ENST00000262717"
"ENSG00000101542","CDH20",61499186,61499480,3,"ENST00000262717"
"ENSG00000101542","CDH20",61500383,61500502,4,"ENST00000262717"
"ENSG00000101542","CDH20",61502953,61503120,5,"ENST00000262717"
"ENSG00000101542","CDH20",61507373,61507560,6,"ENST00000262717"
"ENSG00000101542","CDH20",61527967,61528220,7,"ENST00000262717"
"ENSG00000101542","CDH20",61536493,61536629,8,"ENST00000262717"
"ENSG00000101542","CDH20",61539024,61539145,9,"ENST00000262717"
"ENSG00000101542","CDH20",61545027,61545144,10,"ENST00000262717"
"ENSG00000101542","CDH20",61549978,61550229,11,"ENST00000262717"
"ENSG00000101542","CDH20",61554190,61555779,12,"ENST00000262717"
"ENSG00000101542","CDH20",61490402,61490799,2,"ENST00000538374"
"ENSG00000101542","CDH20",61499186,61499480,3,"ENST00000538374"
"ENSG00000101542","CDH20",61500383,61500502,4,"ENST00000538374"
"ENSG00000101542","CDH20",61502953,61503120,5,"ENST00000538374"
"ENSG00000101542","CDH20",61507373,61507560,6,"ENST00000538374"
"ENSG00000101542","CDH20",61527967,61528220,7,"ENST00000538374"
"ENSG00000101542","CDH20",61536493,61536629,8,"ENST00000538374"
"ENSG00000101542","CDH20",61539024,61539145,9,"ENST00000538374"
"ENSG00000101542","CDH20",61545027,61545144,10,"ENST00000538374"
"ENSG00000101542","CDH20",61549978,61550229,11,"ENST00000538374"
"ENSG00000101542","CDH20",61334273,61334397,1,"ENST00000538374"
"ENSG00000101542","CDH20",61554190,61554695,12,"ENST00000538374"
"ENSG00000101542","CDH20",61549866,61550229,1,"ENST00000587582"
"ENSG00000101542","CDH20",61554190,61554358,2,"ENST00000587582"
"ENSG00000101542","CDH20",61499186,61499480,2,"ENST00000536675"
"ENSG00000101542","CDH20",61500383,61500502,3,"ENST00000536675"
"ENSG00000101542","CDH20",61502953,61503120,4,"ENST00000536675"
"ENSG00000101542","CDH20",61507373,61507560,5,"ENST00000536675"
"ENSG00000101542","CDH20",61527967,61528220,6,"ENST00000536675"
"ENSG00000101542","CDH20",61536493,61536629,7,"ENST00000536675"
"ENSG00000101542","CDH20",61539024,61539145,8,"ENST00000536675"
"ENSG00000101542","CDH20",61545027,61545144,9,"ENST00000536675"
"ENSG00000101542","CDH20",61549978,61550229,10,"ENST00000536675"
"ENSG00000101542","CDH20",61490542,61490799,1,"ENST00000536675"
"ENSG00000101542","CDH20",61554190,61555132,11,"ENST00000536675"
"ENSG00000083520","DIS3",72781605,72781900,1,"ENST00000377767"
"ENSG00000083520","DIS3",72780846,72781003,2,"ENST00000377767"
"ENSG00000083520","DIS3",72778187,72778380,3,"ENST00000377767"
"ENSG00000083520","DIS3",72777420,72777493,4,"ENST00000377767"
"ENSG00000083520","DIS3",72775925,72776092,5,"ENST00000377767"
"ENSG00000083520","DIS3",72775211,72775375,6,"ENST00000377767"
"ENSG00000083520","DIS3",72773946,72774059,7,"ENST00000377767"
"ENSG00000083520","DIS3",72773684,72773821,8,"ENST00000377767"
"ENSG00000083520","DIS3",72772693,72772839,9,"ENST00000377767"
"ENSG00000083520","DIS3",72772159,72772275,10,"ENST00000377767"
"ENSG00000083520","DIS3",72771795,72771896,11,"ENST00000377767"
"ENSG00000083520","DIS3",72771081,72771145,12,"ENST00000377767"
"ENSG00000083520","DIS3",72770904,72770988,13,"ENST00000377767"
"ENSG00000083520","DIS3",72768785,72768912,14,"ENST00000377767"
"ENSG00000083520","DIS3",72765972,72766058,15,"ENST00000377767"
"ENSG00000083520","DIS3",72763451,72763607,16,"ENST00000377767"
"ENSG00000083520","DIS3",72761923,72762137,17,"ENST00000377767"
"ENSG00000083520","DIS3",72761646,72761814,18,"ENST00000377767"
"ENSG00000083520","DIS3",72761363,72761521,19,"ENST00000377767"
"ENSG00000083520","DIS3",72760529,72760651,20,"ENST00000377767"
"ENSG00000083520","DIS3",72752169,72759878,21,"ENST00000377767"
"ENSG00000083520","DIS3",72778187,72778380,3,"ENST00000377780"
"ENSG00000083520","DIS3",72777420,72777493,4,"ENST00000377780"
"ENSG00000083520","DIS3",72775925,72776092,5,"ENST00000377780"
"ENSG00000083520","DIS3",72775211,72775375,6,"ENST00000377780"
"ENSG00000083520","DIS3",72773946,72774059,7,"ENST00000377780"
"ENSG00000083520","DIS3",72773684,72773821,8,"ENST00000377780"
"ENSG00000083520","DIS3",72772693,72772839,9,"ENST00000377780"
"ENSG00000083520","DIS3",72772159,72772275,10,"ENST00000377780"
"ENSG00000083520","DIS3",72771795,72771896,11,"ENST00000377780"
"ENSG00000083520","DIS3",72771081,72771145,12,"ENST00000377780"
"ENSG00000083520","DIS3",72770904,72770988,13,"ENST00000377780"
"ENSG00000083520","DIS3",72768785,72768912,14,"ENST00000377780"
"ENSG00000083520","DIS3",72765972,72766058,15,"ENST00000377780"
"ENSG00000083520","DIS3",72763451,72763607,16,"ENST00000377780"
"ENSG00000083520","DIS3",72761923,72762137,17,"ENST00000377780"
"ENSG00000083520","DIS3",72761646,72761814,18,"ENST00000377780"
"ENSG00000083520","DIS3",72761363,72761521,19,"ENST00000377780"
"ENSG00000083520","DIS3",72760529,72760651,20,"ENST00000377780"
"ENSG00000083520","DIS3",72781605,72781925,1,"ENST00000377780"
"ENSG00000083520","DIS3",72781289,72781356,2,"ENST00000377780"
"ENSG00000083520","DIS3",72757443,72759878,21,"ENST00000377780"
"ENSG00000083520","DIS3",72780846,72781003,2,"ENST00000490646"
"ENSG00000083520","DIS3",72778187,72778380,3,"ENST00000490646"
"ENSG00000083520","DIS3",72777420,72777493,4,"ENST00000490646"
"ENSG00000083520","DIS3",72775925,72776092,5,"ENST00000490646"
"ENSG00000083520","DIS3",72775211,72775375,6,"ENST00000490646"
"ENSG00000083520","DIS3",72773946,72774059,7,"ENST00000490646"
"ENSG00000083520","DIS3",72773684,72773821,8,"ENST00000490646"
"ENSG00000083520","DIS3",72772693,72772839,9,"ENST00000490646"
"ENSG00000083520","DIS3",72772159,72772275,10,"ENST00000490646"
"ENSG00000083520","DIS3",72771795,72771896,11,"ENST00000490646"
"ENSG00000083520","DIS3",72771081,72771145,12,"ENST00000490646"
"ENSG00000083520","DIS3",72781605,72781854,1,"ENST00000490646"
"ENSG00000083520","DIS3",72768785,72768912,13,"ENST00000490646"
"ENSG00000083520","DIS3",72765972,72766058,14,"ENST00000490646"
"ENSG00000083520","DIS3",72763451,72763607,15,"ENST00000490646"
"ENSG00000083520","DIS3",72761923,72762137,16,"ENST00000490646"
"ENSG00000083520","DIS3",72761646,72761814,17,"ENST00000490646"
"ENSG00000083520","DIS3",72761363,72761521,18,"ENST00000490646"
"ENSG00000083520","DIS3",72760529,72760651,19,"ENST00000490646"
"ENSG00000083520","DIS3",72759675,72759878,20,"ENST00000490646"
"ENSG00000083520","DIS3",72781605,72782094,1,"ENST00000475871"
"ENSG00000083520","DIS3",72781289,72781356,2,"ENST00000475871"
"ENSG00000083520","DIS3",72780846,72781003,3,"ENST00000475871"
"ENSG00000083520","DIS3",72777420,72777493,5,"ENST00000545453"
"ENSG00000083520","DIS3",72775925,72776092,6,"ENST00000545453"
"ENSG00000083520","DIS3",72775211,72775375,7,"ENST00000545453"
"ENSG00000083520","DIS3",72773946,72774059,8,"ENST00000545453"
"ENSG00000083520","DIS3",72773684,72773821,9,"ENST00000545453"
"ENSG00000083520","DIS3",72772693,72772839,10,"ENST00000545453"
"ENSG00000083520","DIS3",72772159,72772275,11,"ENST00000545453"
"ENSG00000083520","DIS3",72771795,72771896,12,"ENST00000545453"
"ENSG00000083520","DIS3",72771081,72771145,13,"ENST00000545453"
"ENSG00000083520","DIS3",72770904,72770988,14,"ENST00000545453"
"ENSG00000083520","DIS3",72768785,72768912,15,"ENST00000545453"
"ENSG00000083520","DIS3",72765972,72766058,16,"ENST00000545453"
"ENSG00000083520","DIS3",72763451,72763607,17,"ENST00000545453"
"ENSG00000083520","DIS3",72761923,72762137,18,"ENST00000545453"
"ENSG00000083520","DIS3",72761646,72761814,19,"ENST00000545453"
"ENSG00000083520","DIS3",72761363,72761521,20,"ENST00000545453"
"ENSG00000083520","DIS3",72760529,72760651,21,"ENST00000545453"
"ENSG00000083520","DIS3",72781289,72781356,2,"ENST00000545453"
"ENSG00000083520","DIS3",72780846,72781003,3,"ENST00000545453"
"ENSG00000083520","DIS3",72781605,72782096,1,"ENST00000545453"
"ENSG00000083520","DIS3",72778187,72778380,4,"ENST00000545453"
"ENSG00000083520","DIS3",72759473,72759878,22,"ENST00000545453"
"ENSG00000083520","DIS3",72759044,72759163,23,"ENST00000545453"
"ENSG00000160201","U2AF1",43094655,43095943,1,"ENST00000471250"
"ENSG00000160201","U2AF1",43094471,43094563,2,"ENST00000471250"
"ENSG00000160201","U2AF1",43092956,43093249,3,"ENST00000471250"
"ENSG00000160201","U2AF1",43094655,43096390,1,"ENST00000478282"
"ENSG00000160201","U2AF1",43092956,43094563,2,"ENST00000478282"
"ENSG00000160201","U2AF1",43104315,43105252,1,"ENST00000459639"
"ENSG00000160201","U2AF1",43100453,43100519,2,"ENST00000459639"
"ENSG00000160201","U2AF1",43095694,43095743,3,"ENST00000459639"
"ENSG00000160201","U2AF1",43095438,43095536,4,"ENST00000459639"
"ENSG00000160201","U2AF1",43094655,43094788,5,"ENST00000459639"
"ENSG00000160201","U2AF1",43094471,43094563,6,"ENST00000459639"
"ENSG00000160201","U2AF1",43092956,43093249,7,"ENST00000459639"
"ENSG00000160201","U2AF1",43094471,43094563,8,"ENST00000464750"
"ENSG00000160201","U2AF1",43092956,43093249,9,"ENST00000464750"
"ENSG00000160201","U2AF1",43107451,43107524,1,"ENST00000464750"
"ENSG00000160201","U2AF1",43104315,43104402,2,"ENST00000464750"
"ENSG00000160201","U2AF1",43101366,43101432,3,"ENST00000464750"
"ENSG00000160201","U2AF1",43100453,43100519,4,"ENST00000464750"
"ENSG00000160201","U2AF1",43095694,43095743,5,"ENST00000464750"
"ENSG00000160201","U2AF1",43095438,43095536,6,"ENST00000464750"
"ENSG00000160201","U2AF1",43094655,43094788,7,"ENST00000464750"
"ENSG00000160201","U2AF1",43094471,43094563,6,"ENST00000475639"
"ENSG00000160201","U2AF1",43092956,43093249,7,"ENST00000475639"
"ENSG00000160201","U2AF1",43095694,43095743,3,"ENST00000475639"
"ENSG00000160201","U2AF1",43095438,43095536,4,"ENST00000475639"
"ENSG00000160201","U2AF1",43094655,43094788,5,"ENST00000475639"
"ENSG00000160201","U2AF1",43107451,43107524,1,"ENST00000475639"
"ENSG00000160201","U2AF1",43100453,43104402,2,"ENST00000475639"
"ENSG00000160201","U2AF1",43095438,43095536,5,"ENST00000380276"
"ENSG00000160201","U2AF1",43094655,43094788,6,"ENST00000380276"
"ENSG00000160201","U2AF1",43094471,43094563,7,"ENST00000380276"
"ENSG00000160201","U2AF1",43092956,43093249,8,"ENST00000380276"
"ENSG00000160201","U2AF1",43104315,43104402,2,"ENST00000380276"
"ENSG00000160201","U2AF1",43101366,43101432,3,"ENST00000380276"
"ENSG00000160201","U2AF1",43107451,43107565,1,"ENST00000380276"
"ENSG00000160201","U2AF1",43095694,43095743,4,"ENST00000380276"
"ENSG00000160201","U2AF1",43095438,43095536,5,"ENST00000291552"
"ENSG00000160201","U2AF1",43094655,43094788,6,"ENST00000291552"
"ENSG00000160201","U2AF1",43094471,43094563,7,"ENST00000291552"
"ENSG00000160201","U2AF1",43092956,43093249,8,"ENST00000291552"
"ENSG00000160201","U2AF1",43104315,43104402,2,"ENST00000291552"
"ENSG00000160201","U2AF1",43095694,43095743,4,"ENST00000291552"
"ENSG00000160201","U2AF1",43107451,43107570,1,"ENST00000291552"
"ENSG00000160201","U2AF1",43100453,43100519,3,"ENST00000291552"
"ENSG00000160201","U2AF1",43094471,43094563,7,"ENST00000486519"
"ENSG00000160201","U2AF1",43104315,43104402,2,"ENST00000486519"
"ENSG00000160201","U2AF1",43095694,43095743,4,"ENST00000486519"
"ENSG00000160201","U2AF1",43095438,43095536,5,"ENST00000486519"
"ENSG00000160201","U2AF1",43094655,43094788,6,"ENST00000486519"
"ENSG00000160201","U2AF1",43107451,43107570,1,"ENST00000486519"
"ENSG00000160201","U2AF1",43100577,43100614,3,"ENST00000486519"
"ENSG00000160201","U2AF1",43093190,43093249,8,"ENST00000486519"
"ENSG00000160201","U2AF1",43100453,43100519,3,"ENST00000463599"
"ENSG00000160201","U2AF1",43104315,43104476,1,"ENST00000463599"
"ENSG00000160201","U2AF1",43101366,43101432,2,"ENST00000463599"
"ENSG00000160201","U2AF1",43095702,43095743,4,"ENST00000463599"
"ENSG00000160201","U2AF1",43107451,43107524,1,"ENST00000496462"
"ENSG00000160201","U2AF1",43104315,43104402,2,"ENST00000496462"
"ENSG00000160201","U2AF1",43097622,43101432,3,"ENST00000496462"
"ENSG00000160201","U2AF1",43100453,43100519,2,"ENST00000468039"
"ENSG00000160201","U2AF1",43101366,43101907,1,"ENST00000468039"
"ENSG00000185950","IRS2",109782042,109786583,1,"ENST00000375856"
"ENSG00000185950","IRS2",109752695,109756308,2,"ENST00000375856"
"ENSG00000198795","ZNF521",25352005,25352166,1,"ENST00000361524"
"ENSG00000198795","ZNF521",25350907,25350947,2,"ENST00000361524"
"ENSG00000198795","ZNF521",25322008,25322187,3,"ENST00000361524"
"ENSG00000198795","ZNF521",25224345,25227697,4,"ENST00000361524"
"ENSG00000198795","ZNF521",25195160,25195244,5,"ENST00000361524"
